year,month,state,T2M,QV2M,U10M,V10M,PS,SLP,PRECTOT,EVAP,SWGDN,LWGNT,CLDTOT,label,label_name
1998,4,Meghalaya,296.4790344238281,0.0122129106894135,0.7009761929512024,1.1968770027160645,93626.03125,100900.6953125,2.795460204652045e-05,4.595125574269332e-05,274.6268920898437,-73.32209014892578,0.2873784005641937,0,Normal
1998,4,Mizoram,298.25885009765625,0.0126637509092688,0.6437448859214783,0.365896612405777,93606.859375,100908.765625,1.0325325092708226e-05,2.2952232029638253e-05,272.3016662597656,-72.73719787597656,0.3185079991817474,0,Normal
1998,4,Nagaland,295.0775451660156,0.010462274774909,0.9107600450515748,0.2161708176136016,90214.5234375,100932.7890625,2.3519298338214867e-05,2.8834425393142737e-05,268.1597900390625,-74.15933990478516,0.3597372472286224,0,Normal
1998,4,Odisha,305.0049133300781,0.0126326940953731,0.8879087567329407,1.5404114723205566,97516.0,100711.3671875,2.915831373684341e-06,1.7377302356180735e-05,283.55523681640625,-95.5568618774414,0.3819780051708221,0,Normal
1998,4,Punjab,303.05517578125,0.0053956373594701,0.2400907725095749,-0.5789493322372437,97807.2109375,100675.6484375,3.0909479846741306e-06,5.6811336435202975e-06,287.8343505859375,-119.7652816772461,0.3024498522281647,0,Normal
1998,4,Rajasthan,304.5446472167969,0.0059461034834384,1.4744765758514404,0.0724926814436912,97621.9140625,100693.3828125,7.110135413768148e-08,2.467155354679562e-06,294.0692443847656,-123.12174987792967,0.3684760332107544,0,Normal
1998,4,Sikkim,277.0677795410156,0.0048451647162437,1.3191744089126587,1.570858359336853,64996.16015625,100885.3359375,4.046930189360865e-05,1.4620625734096391e-05,312.80279541015625,-102.60057830810548,0.3761705160140991,0,Normal
1998,4,Tamil Nadu,304.6866760253906,0.0148067669942975,-1.193416714668274,1.6364673376083374,97706.2109375,100855.8125,5.3273838602763135e-06,8.80381867318647e-06,285.6145324707031,-91.08930206298828,0.6163498759269714,3,Heat_E
1998,4,Tripura,300.8158874511719,0.0154539942741394,0.344117522239685,1.3027983903884888,99861.0546875,100879.9765625,1.4910588106431533e-05,4.398168312036432e-05,269.6125183105469,-64.07369232177734,0.2640658617019653,0,Normal
1998,4,Uttar Pradesh,304.6116943359375,0.0055691748857498,0.4722747802734375,-0.9761559963226318,98907.390625,100652.453125,5.912248184358759e-07,5.548271019506501e-06,299.7121887207031,-123.38713836669922,0.2627170979976654,0,Normal
1998,4,Uttarakhand,288.9267578125,0.0051445849239826,0.9637747406959534,0.2816708087921142,80019.1875,101001.4765625,1.2639821761695202e-05,1.655956839385908e-05,314.3255615234375,-114.9619598388672,0.306473970413208,1,Drough
1998,4,West Bengal,302.2533569335937,0.0131127098575234,0.470836877822876,1.5533066987991333,99063.0078125,100760.390625,6.431260317185661e-06,3.3718926715664566e-05,289.2243957519531,-88.3754653930664,0.2432761937379837,0,Normal
1998,5,Andaman and Nicobar,302.6223449707031,0.0205054767429828,1.5228221416473389,2.3239622116088867,100687.53125,100795.265625,8.129037450999022e-05,5.302739009493962e-05,188.11935424804688,-46.0211067199707,0.7658461928367615,0,Normal
1998,5,Andhra Pradesh,307.7762756347656,0.0136867118999362,0.9321169257164,1.1861447095870972,97066.3046875,100329.7265625,7.324787475226913e-06,1.0440988262416797e-05,280.60797119140625,-94.01783752441406,0.5704065561294556,3,Heat_E
1998,5,Arunachal Pradesh,292.0917663574219,0.0115405246615409,-0.1143837049603462,0.7649917602539062,81664.2109375,100367.6875,0.0001495373580837,3.8198890251806006e-05,278.5790100097656,-66.5191650390625,0.4762022197246551,3,Heat_E
1998,5,Assam,302.3322448730469,0.0160616990178823,0.3938126862049103,0.4822820723056793,97549.53125,100401.1875,5.5976019211811945e-05,4.797539077117108e-05,277.6023864746094,-60.225242614746094,0.413902997970581,3,Heat_E
1998,5,Bihar,308.0573425292969,0.0116271637380123,-1.6784967184066772,0.4452560544013977,99102.546875,100192.125,3.513009232847253e-06,1.2309062185522636e-05,308.5869445800781,-108.23413848876952,0.1441100835800171,0,Normal
1998,5,Chhattisgarh,308.7794494628906,0.0097814537584781,1.1537678241729736,-0.3228198289871216,95600.8203125,100151.03125,2.355283868382685e-06,1.10638120531803e-05,310.52496337890625,-113.61486053466795,0.4149156212806701,3,Heat_E
1998,5,Gujarat,307.551513671875,0.0120468223467469,4.276727676391602,0.5900313854217529,99540.609375,100452.2421875,5.044367412665451e-07,2.8181320885778405e-06,316.6612854003906,-120.07467651367188,0.2972050607204437,3,Heat_E
1998,5,Haryana,308.726318359375,0.0057829171419143,1.8698917627334597,-0.9058749675750732,97646.8046875,100119.8046875,1.036156831446533e-07,4.125523446418811e-06,322.2326965332031,-135.79119873046875,0.1295087933540344,0,Normal
1998,5,Himachal Pradesh,286.7508850097656,0.0047021899372339,1.3322224617004397,0.3365370333194732,72725.1171875,100759.234375,2.6101180992554877e-05,1.44735031426535e-05,344.5238342285156,-123.45138549804688,0.2040716707706451,0,Normal
1998,5,Jammu and Kashmir,281.173828125,0.0038669793866574,1.8150622844696045,1.008900165557861,66375.0625,101024.0234375,1.8494973119231872e-05,9.66159950621659e-06,341.3013000488281,-125.0095672607422,0.2804442644119262,0,Normal
1998,5,Jharkhand,306.21612548828125,0.0122858425602316,-0.1092820391058921,0.1508015543222427,96304.421875,100180.953125,4.275435458112042e-06,2.4564355044276454e-05,311.4959411621094,-103.1533660888672,0.2871972918510437,0,Normal
1998,5,Karnataka,303.3910217285156,0.0149828316643834,2.147256851196289,-0.0135790752246975,94046.7265625,100516.7578125,3.2425770768895745e-05,1.9746348698390648e-05,260.7443542480469,-77.1255874633789,0.6568626165390015,3,Heat_E
1998,5,Kerala,301.4020080566406,0.0188542678952217,2.4144954681396484,-0.3609479367733001,97650.09375,100717.0,0.0001146881986642,3.686345007736236e-05,215.2984619140625,-46.72633743286133,0.7376938462257385,3,Heat_E
1998,5,Madhya Pradesh,309.0084533691406,0.0074111227877438,2.523315668106079,-1.299005150794983,95684.1640625,100187.40625,6.704083830300078e-07,3.86676083508064e-06,324.0101318359375,-131.93203735351562,0.2368276715278625,3,Heat_E
1998,5,Maharashtra,307.6488647460937,0.011142523959279,2.7423346042633057,-1.2171993255615234,95637.34375,100358.6953125,5.386471457313746e-06,7.0532432800973766e-06,304.6458740234375,-113.2688217163086,0.4802810549736023,3,Heat_E
1998,5,Manipur,298.6385803222656,0.0141378277912735,0.8990890979766846,-0.0850089713931083,90836.0234375,100429.5234375,0.0001080486399587,2.956498065032065e-05,264.4261474609375,-63.73974609375,0.5372219681739807,3,Heat_E
1998,5,Meghalaya,298.8710327148437,0.0159846451133489,0.16734080016613,1.1541306972503662,93280.3515625,100448.3984375,6.608727562706918e-05,5.321035860106349e-05,277.8176574707031,-57.82965087890625,0.4508585929870605,3,Heat_E
1998,5,Mizoram,298.9140319824219,0.0160106439143419,0.3775489032268524,0.3046736419200897,93256.6875,100467.3046875,0.0001142323599196,3.718861626111902e-05,242.0011444091797,-53.156532287597656,0.5993767380714417,0,Normal
1998,5,Nagaland,297.914306640625,0.0138770043849945,0.5847135782241821,0.2071829289197921,89900.9140625,100435.9375,0.0001423036737833,3.397022737772204e-05,263.98797607421875,-60.69858932495117,0.4846325814723968,3,Heat_E
1998,5,Odisha,307.33697509765625,0.0141582693904638,0.4586681127548218,1.3766030073165894,97049.125,100204.3203125,8.53461187944049e-06,1.733057615638245e-05,285.9753723144531,-93.02550506591795,0.4888547658920288,3,Heat_E
1998,5,Punjab,308.4045104980469,0.00535817630589,0.8840106725692749,-0.4111061096191406,97304.8671875,100118.3515625,1.7215500065503877e-06,3.12477936859068e-06,322.9117126464844,-138.6774444580078,0.1558170616626739,0,Normal
1998,5,Rajasthan,308.71075439453125,0.0066091809421777,2.8072729110717773,0.0951876416802406,97198.8125,100221.6171875,2.4575061985387947e-08,1.8687543388296035e-06,325.0006408691406,-135.28375244140625,0.1820124387741089,1,Drough
1998,5,Sikkim,281.4705810546875,0.007578772958368,0.7778132557868958,2.1156647205352783,65021.26171875,100151.4765625,0.0001248430780833,1.746796078805346e-05,324.5058288574219,-92.72298431396484,0.3918372690677643,3,Heat_E
1998,5,Tamil Nadu,303.68310546875,0.0169919170439243,1.2631287574768066,0.9970185160636902,97435.7578125,100573.09375,4.134060145588592e-05,2.591290103737265e-05,236.31228637695312,-64.60100555419922,0.7294280529022217,3,Heat_E
1998,5,Tripura,301.1189270019531,0.0191020723432302,-0.1973294764757156,1.0547069311141968,99460.6484375,100468.7265625,8.759808406466618e-05,5.905554280616343e-05,234.9553680419922,-42.19578170776367,0.5540287494659424,0,Normal
1998,5,Uttar Pradesh,309.1660461425781,0.0077206431888043,0.2467932850122451,-0.877806544303894,98392.265625,100106.6328125,1.0276144166709855e-06,8.893077392713167e-06,325.3955383300781,-127.53977966308594,0.1000562608242034,0,Normal
1998,5,Uttarakhand,293.132568359375,0.0061586457304656,1.0425695180892944,0.3441644012928009,79822.0546875,100447.90625,2.065348598989658e-05,1.987798896152526e-05,342.7308349609375,-120.88703155517578,0.1422313451766967,0,Normal
1998,5,West Bengal,304.9214172363281,0.0165328197181224,-0.6429601311683655,2.029475212097168,98628.6484375,100299.96875,2.14232895814348e-05,3.163315705023706e-05,281.6451416015625,-75.03611755371094,0.3808614313602447,0,Normal
1998,6,Andaman and Nicobar,301.631591796875,0.020012728869915,5.773122787475586,4.397111415863037,100741.109375,100849.234375,0.0001191060291603,6.427623884519562e-05,151.5004425048828,-40.91730117797852,0.8094022870063782,2,Wet_Fl
1998,6,Andhra Pradesh,303.8923645019531,0.0162085816264152,3.8230018615722656,1.088253140449524,96878.96875,100165.40625,0.0001003387660603,1.717162194836419e-05,184.41400146484372,-54.95895385742188,0.8042892217636108,0,Normal
1998,6,Arunachal Pradesh,292.7894592285156,0.0148058421909809,-0.1672332137823104,1.0986655950546265,81455.3046875,99870.40625,0.000346884393366,4.273518061381765e-05,224.3984375,-43.53440475463867,0.7950356006622314,0,Normal
1998,6,Assam,301.930908203125,0.0202856417745351,0.4616957604885101,1.0091426372528076,97251.2265625,100075.6328125,0.0001315109548158,5.655819768435322e-05,223.27825927734372,-36.663272857666016,0.7855837345123291,0,Normal
1998,6,Bihar,308.1573486328125,0.0153600331395864,-1.326136350631714,0.5123159289360046,98724.078125,99808.0390625,3.717122308444232e-05,1.4453644325840289e-05,259.4060363769531,-80.88988494873047,0.56125408411026,0,Normal
1998,6,Chhattisgarh,305.2704162597656,0.0155216576531529,1.8389689922332764,0.7630193829536438,95315.828125,99882.1328125,8.24384915176779e-05,2.237209446320776e-05,224.1201171875,-63.76291275024414,0.7511492967605591,0,Normal
1998,6,Gujarat,305.80328369140625,0.0173236168920993,4.06947135925293,1.8734415769577024,99115.1796875,100028.5078125,5.292549394653179e-05,2.306045098521281e-05,281.0050964355469,-75.28111267089844,0.3986161947250366,0,Normal
1998,6,Haryana,308.1724853515625,0.0120277442038059,0.9486185908317566,-0.3660976588726043,97284.7109375,99750.8828125,3.1027389923110604e-05,2.0359415429993533e-05,302.2259826660156,-98.86054229736328,0.2041889578104019,2,Wet_Fl
1998,6,Himachal Pradesh,288.7867431640625,0.0072929901070892,1.4708166122436523,0.5997775197029114,72504.8125,99940.640625,5.8438654377823696e-05,1.741968299029395e-05,347.22955322265625,-112.44833374023438,0.2088575512170791,0,Normal
1998,6,Jammu and Kashmir,284.2553100585937,0.0053344122134149,1.807365894317627,0.9232397079467772,66213.03125,100122.375,1.768693073245231e-05,1.0807849321281536e-05,364.5254211425781,-127.53277587890624,0.1729915738105774,0,Normal
1998,6,Jharkhand,305.46636962890625,0.0160275120288133,0.0094828084111213,0.3327445983886719,95952.8671875,99818.46875,7.872343121562153e-05,2.145079088222701e-05,231.8503570556641,-68.73016357421875,0.699074923992157,0,Normal
1998,6,Karnataka,299.70379638671875,0.0162570923566818,4.963686943054199,1.2436175346374512,93889.3828125,100396.53125,0.0001643559662625,2.669501191121526e-05,207.7730865478516,-52.26431655883789,0.7674596309661865,0,Normal
1998,6,Kerala,299.05499267578125,0.0185619201511144,3.6121695041656494,0.6744354963302612,97655.1484375,100750.046875,0.0002415066119283,5.1099694246659055e-05,178.38323974609375,-36.64768600463867,0.7805039882659912,2,Wet_Fl
1998,6,Madhya Pradesh,306.7436828613281,0.0142628056928515,2.532922744750977,-0.5617484450340271,95333.3984375,99848.875,2.3185732061392628e-05,2.086522727040574e-05,282.4256591796875,-82.7353286743164,0.4937847554683685,0,Normal
1998,6,Maharashtra,303.2778625488281,0.0162588451057672,3.914261102676392,0.4877909123897552,95354.609375,100105.3515625,0.0001213196010212,2.7146210413775407e-05,244.48292541503903,-64.82107543945312,0.6375898122787476,0,Normal
1998,6,Manipur,298.9875183105469,0.0177072379738092,0.8892691731452942,0.1511926352977752,90609.3203125,100114.875,0.000260916800471,4.1512041207170114e-05,225.5771026611328,-42.92864990234375,0.8679230213165283,3,Heat_E
1998,6,Meghalaya,299.210205078125,0.0194880962371826,0.15415720641613,2.4345335960388184,92987.0078125,100075.8671875,0.0002141778968507,4.741563679999672e-05,203.68919372558597,-36.72672653198242,0.8350813388824463,3,Heat_E
1998,6,Mizoram,299.2850036621094,0.0188830159604549,0.4440811574459076,0.6760554909706116,93019.9921875,100169.3984375,0.0003581281634978,4.12010595027823e-05,204.44908142089844,-36.341529846191406,0.8900629878044128,3,Heat_E
1998,6,Nagaland,298.3589782714844,0.0173346754163503,0.6462629437446594,0.4752658903598785,89664.765625,100096.390625,0.0001630995830055,4.694600647781044e-05,228.08078002929688,-42.09347152709961,0.8119274377822876,0,Normal
1998,6,Odisha,304.0276184082031,0.0179305840283632,1.7097076177597046,1.8188823461532595,96757.546875,99922.6171875,0.0001711314980639,2.4543860490666702e-05,178.69818115234375,-49.887001037597656,0.8316818475723267,2,Wet_Fl
1998,6,Punjab,308.8764038085937,0.0103813493624329,0.4357438385486603,0.5291553139686584,96923.6484375,99720.7890625,8.713464922038838e-06,1.540245648357086e-05,317.0865783691406,-112.66240692138672,0.1177457422018051,0,Normal
1998,6,Rajasthan,307.8146057128906,0.0128413410857319,1.9557079076766968,0.96201354265213,96793.5703125,99812.671875,3.072945764870383e-05,1.580245043442119e-05,309.8114929199219,-98.72665405273438,0.2487960159778595,2,Wet_Fl
1998,6,Sikkim,284.2017822265625,0.0098823411390185,0.7847747206687927,2.579340696334839,64920.79296875,99192.2265625,0.0002005793649004,1.7692331311991438e-05,292.4006042480469,-76.82910919189453,0.6690749526023865,3,Heat_E
1998,6,Tamil Nadu,301.735595703125,0.016190817579627,4.940605640411377,1.7032816410064695,97373.828125,100526.8984375,5.545765816350468e-05,2.4996210413519293e-05,197.39190673828125,-53.43415832519531,0.7707074880599976,0,Normal
1998,6,Tripura,301.37628173828125,0.0216201040893793,-0.443785160779953,2.187130689620972,99172.875,100173.4921875,0.0001766080822562,5.494192009791732e-05,188.54774475097656,-28.50889778137207,0.8790607452392578,0,Normal
1998,6,Uttar Pradesh,309.29461669921875,0.0127510540187358,0.344074547290802,-0.3154863119125366,98028.4375,99739.7109375,1.1470475328678733e-05,1.4267781807575377e-05,297.8070068359375,-95.52046966552734,0.3680436611175537,0,Normal
1998,6,Uttarakhand,295.0595703125,0.0091873183846473,1.1879523992538452,0.9487404823303224,79552.296875,99783.7578125,4.530391015578061e-05,1.5745064956718124e-05,327.7128295898437,-104.43728637695312,0.2727779448032379,0,Normal
1998,6,West Bengal,304.0273742675781,0.0196321979165077,-0.823463499546051,2.656461477279663,98268.140625,99921.6015625,0.0001517443888587,2.936344753834419e-05,197.39942932128903,-48.49281311035156,0.780364990234375,2,Wet_Fl
1998,7,Andaman and Nicobar,301.30230712890625,0.0196964796632528,4.405153274536133,4.4925537109375,100742.5078125,100850.8046875,9.480369044467808e-05,6.214324821485206e-05,162.61297607421875,-45.01979446411133,0.7612003087997437,0,Normal
1998,7,Andhra Pradesh,300.8895568847656,0.0176086649298667,3.856536388397217,1.0355125665664673,96981.5390625,100287.3125,0.0001032008221955,3.411568468436599e-05,186.4123687744141,-42.16805267333984,0.8323761224746704,0,Normal
1998,7,Arunachal Pradesh,293.06158447265625,0.0157255921512842,-0.0936231911182403,1.212273120880127,81408.7421875,99754.5859375,0.0003091427206527,4.437398092704825e-05,212.1297149658203,-40.385929107666016,0.8313323855400085,0,Normal
1998,7,Assam,301.1832275390625,0.020915737375617,0.5858145952224731,1.0317506790161133,97217.21875,100039.1875,0.0002254458086099,5.432857142295688e-05,194.05160522460935,-30.430513381958008,0.8654094338417053,0,Normal
1998,7,Bihar,302.75604248046875,0.0212223920971155,-1.0169627666473389,1.2655279636383057,98774.21875,99863.515625,0.0001777779689291,4.450970300240442e-05,192.67642211914065,-32.58440399169922,0.8415187001228333,2,Wet_Fl
1998,7,Chhattisgarh,299.9411926269531,0.0192676708102226,2.5908327102661133,1.354076623916626,95421.828125,100019.3125,0.0001831792469602,4.430386979947798e-05,190.21566772460935,-34.55523681640625,0.8511382341384888,0,Normal
1998,7,Gujarat,302.5253601074219,0.0193077735602855,4.080168724060059,2.744384765625,99085.8828125,100003.65625,0.0001024203083943,4.084378451807424e-05,232.7528533935547,-43.79948806762695,0.7268245220184326,0,Normal
1998,7,Haryana,305.9381103515625,0.0189207810908556,0.7251431345939636,1.1051815748214722,97213.8828125,99683.5234375,3.402920992812142e-05,4.044275192427449e-05,259.5688171386719,-54.09349060058594,0.3988560140132904,0,Normal
1998,7,Himachal Pradesh,289.8473205566406,0.012306697666645,1.7076566219329834,0.8156335353851318,72429.84375,99349.484375,0.0001371871330775,3.480447776382789e-05,316.3861694335937,-80.54086303710938,0.3298293650150299,0,Normal
1998,7,Jammu and Kashmir,287.56988525390625,0.0079195639118552,1.994883179664612,0.3324218094348907,66179.90625,99393.875,2.8622513127629645e-05,1.17556301120203e-05,359.36785888671875,-122.48377990722656,0.1492886543273925,3,Heat_E
1998,7,Jharkhand,300.7107238769531,0.0203724689781665,0.9386864304542542,1.6505640745162964,96005.71875,99891.6171875,0.0001578202209202,4.471101055969484e-05,184.7418670654297,-31.715656280517575,0.8733136653900146,0,Normal
1998,7,Karnataka,297.7204284667969,0.0166158284991979,5.079853057861328,0.9032674431800842,93950.2578125,100486.1171875,0.0002100057899951,3.3858879760373384e-05,186.66554260253903,-42.11919403076172,0.8425967693328857,2,Wet_Fl
1998,7,Kerala,297.6107788085937,0.0180065110325813,3.687627077102661,-0.4946880340576172,97696.9296875,100797.0546875,0.0002588752249721,4.475644891499542e-05,168.67416381835938,-33.22344970703125,0.8329855799674988,0,Normal
1998,7,Madhya Pradesh,300.7616577148437,0.0195820946246385,2.958320379257202,0.6246685981750488,95390.0859375,99932.0859375,0.0001482093503,4.86528042529244e-05,213.2923583984375,-37.115970611572266,0.8017824292182922,0,Normal
1998,7,Maharashtra,299.6409912109375,0.0181858539581298,4.261106014251709,1.0470250844955444,95420.3359375,100195.703125,0.0001798296289052,4.1454724851064384e-05,199.7761993408203,-39.69429016113281,0.8273066878318787,0,Normal
1998,7,Manipur,298.2955017089844,0.0180764831602573,0.7877187728881836,0.4458818137645721,90575.7734375,100068.53125,0.0003950146783608,4.415690273162909e-05,211.98204040527344,-36.90251541137695,0.8934301733970642,2,Wet_Fl
1998,7,Meghalaya,298.75958251953125,0.0199473518878221,0.5442579388618469,2.332902669906616,92941.5859375,100024.65625,0.0003884122997988,4.643929423764348e-05,174.50013732910156,-29.92851448059082,0.8861605525016785,2,Wet_Fl
1998,7,Mizoram,298.260009765625,0.0188393127173185,0.5348257422447205,0.9353965520858764,93013.2734375,100172.078125,0.0003774924261961,4.786474528373219e-05,195.2045440673828,-31.951169967651367,0.9048003554344176,0,Normal
1998,7,Nagaland,297.61920166015625,0.0181021895259618,0.5681542754173279,0.5517438054084778,89611.734375,100007.9921875,0.0003816768585238,4.262555012246594e-05,181.6289520263672,-32.931175231933594,0.9082061648368835,2,Wet_Fl
1998,7,Odisha,300.2992553710937,0.0200376827269792,2.3497588634490967,1.7642326354980469,96874.421875,100061.59375,0.0001659896370256,4.622930646291934e-05,181.09133911132807,-32.00436782836914,0.8650156259536743,0,Normal
1998,7,Punjab,307.5878601074219,0.0176545698195695,0.3572320640087127,1.5901024341583252,96805.8359375,99600.5234375,2.7703184969141148e-05,3.372724313521758e-05,277.50518798828125,-66.87223052978516,0.2723177075386047,0,Normal
1998,7,Rajasthan,305.1685791015625,0.017900638282299,2.1723921298980717,2.545817375183105,96738.0859375,99763.5078125,2.525977652112488e-05,3.354028376634233e-05,275.9532775878906,-62.38663101196289,0.5049419403076172,1,Drough
1998,7,Sikkim,284.39892578125,0.0112647712230682,0.2263777256011963,2.814563512802124,64894.88671875,99016.90625,0.0003386054595466,2.449012936267536e-05,239.36866760253903,-56.28176498413086,0.8506562113761902,0,Normal
1998,7,Tamil Nadu,300.0730285644531,0.0163483060896396,4.407426834106445,0.5653038024902344,97422.4296875,100585.0234375,8.908987365430221e-05,2.7291876904200763e-05,174.74839782714844,-45.74105072021485,0.8246650695800781,2,Wet_Fl
1998,7,Tripura,300.681640625,0.0214120466262102,-0.1516529768705368,2.3857202529907227,99170.6015625,100174.53125,0.0002149280480807,5.703743590856902e-05,180.32037353515625,-25.598478317260746,0.8926398158073425,0,Normal
1998,7,Uttar Pradesh,303.6016845703125,0.0208470318466424,0.1151676923036575,0.5980613827705383,98066.9140625,99787.3125,7.416828884743154e-05,5.178298306418583e-05,235.8676605224609,-38.57223510742188,0.6666083931922913,0,Normal
1998,7,Uttarakhand,293.3786315917969,0.0155631424859166,1.1488220691680908,1.474191427230835,79478.9453125,99445.1015625,0.0002149381616618,4.524657560978085e-05,279.54736328125,-58.17903137207031,0.4593833982944488,0,Normal
1998,7,West Bengal,301.4798889160156,0.0212277881801128,0.1533861756324768,2.7065963745117188,98319.8515625,99973.203125,0.0001750148949213,4.4701075239572674e-05,177.6541748046875,-29.6450252532959,0.8734326958656311,0,Normal
1998,8,Andaman and Nicobar,300.991455078125,0.0194622408598661,4.485920906066895,2.6517035961151123,100807.5546875,100915.78125,0.0001200184924528,6.060744999558665e-05,159.0880126953125,-47.02772521972656,0.7758805751800537,2,Wet_Fl
1998,8,Andhra Pradesh,299.8077697753906,0.0187615100294351,2.594200849533081,0.8617181181907654,97123.6953125,100432.1875,0.0001402955385856,3.741506952792406e-05,164.9141845703125,-34.679527282714844,0.87152099609375,2,Wet_Fl
1998,8,Arunachal Pradesh,292.425048828125,0.0152340279892086,-0.2447993904352188,0.914250671863556,81616.0625,100038.5234375,0.0003444700560066,4.026950409752317e-05,185.46958923339844,-38.00954818725586,0.8871374130249023,4,Cold_E
1998,8,Assam,300.825439453125,0.0205731205642223,0.220642939209938,0.6160662174224854,97459.046875,100289.3359375,0.0002508498437236,5.208411312196404e-05,185.7449188232422,-30.63150405883789,0.910350739955902,4,Cold_E
1998,8,Bihar,301.88629150390625,0.0215152967721223,-1.6114095449447632,0.8806240558624268,99048.875,100141.8671875,0.0001228099135914,4.886349415755831e-05,186.9515838623047,-29.83652877807617,0.8846378922462463,2,Wet_Fl
1998,8,Chhattisgarh,299.5146179199219,0.019601946696639,1.865600347518921,1.3333072662353516,95603.2109375,100209.828125,0.0001613101485418,4.4570129830390215e-05,180.24835205078125,-32.583106994628906,0.8683990240097046,3,Heat_E
1998,8,Gujarat,302.0267944335937,0.0193869490176439,4.0479350090026855,1.6088473796844482,99295.0234375,100213.78125,0.0001296860718866,3.888980427291244e-05,209.8456878662109,-41.13936614990234,0.7153511047363281,3,Heat_E
1998,8,Haryana,305.08209228515625,0.0188763458281755,-0.9238614439964294,0.8865572810173035,97442.7265625,99921.6171875,5.3366802603704855e-05,3.370287231518887e-05,243.2570037841797,-55.09122848510742,0.5469027757644653,0,Normal
1998,8,Himachal Pradesh,288.9359130859375,0.0122864730656147,1.471629619598389,0.8700026273727417,72579.265625,99567.40625,7.335942063946277e-05,3.731975448317826e-05,305.11181640625,-78.22968292236328,0.3069094121456146,3,Heat_E
1998,8,Jammu and Kashmir,286.53375244140625,0.0079579800367355,1.7889375686645508,0.5005893707275391,66300.484375,99572.6953125,2.1729156287619844e-05,1.1234452358621638e-05,329.78857421875,-116.40249633789062,0.1483385115861892,3,Heat_E
1998,8,Jharkhand,300.2776184082031,0.0205560978502035,0.1990130692720413,1.4248216152191162,96230.453125,100126.2421875,0.0001613995555089,4.412608905113302e-05,174.37896728515625,-30.49410629272461,0.8950397372245789,0,Normal
1998,8,Karnataka,297.39947509765625,0.0172620061784982,3.58888578414917,0.5238686203956604,94028.890625,100561.125,0.0001805702922865,3.938145891879685e-05,181.5760803222656,-37.47732925415039,0.8503819704055786,2,Wet_Fl
1998,8,Kerala,297.7004089355469,0.0179964732378721,3.141552686691284,-0.2527749836444855,97712.4765625,100806.71875,0.0002513586368877,4.217322202748619e-05,180.56466674804688,-33.88492202758789,0.8190081715583801,2,Wet_Fl
1998,8,Madhya Pradesh,300.1413269042969,0.0199482906609773,1.999120593070984,0.7146468758583069,95566.3984375,100116.2890625,0.000154939290951,4.974177500116639e-05,199.78648376464844,-34.03007888793945,0.8009291291236877,3,Heat_E
1998,8,Maharashtra,298.9948425292969,0.0188064817339181,3.3250269889831543,0.7177395820617676,95562.0859375,100342.0859375,0.0001743575849104,4.602909029927105e-05,190.65036010742188,-34.91712951660156,0.8241207599639893,0,Normal
1998,8,Manipur,298.06640625,0.018072061240673,0.6226052641868591,0.2566883862018585,90774.9765625,100292.9453125,0.0003092976985499,4.4524396798806265e-05,198.96278381347656,-35.55696487426758,0.9394152164459229,2,Wet_Fl
1998,8,Meghalaya,298.5502014160156,0.0198522806167602,0.2804067730903625,1.9467196464538572,93156.6171875,100256.8671875,0.000366330234101,4.58690628875047e-05,170.1232452392578,-29.95067024230957,0.9241927266120912,2,Wet_Fl
1998,8,Mizoram,298.0809020996094,0.0188433658331632,0.4830484986305237,0.6865153312683105,93201.640625,100375.703125,0.0003879593277815,4.8831010644789785e-05,194.51235961914065,-31.807388305664062,0.9436793327331544,0,Normal
1998,8,Nagaland,297.4524230957031,0.0179030653089284,0.3475068807601928,0.3282969892024994,89823.0,100248.609375,0.0003500572056509,4.229347541695461e-05,176.90695190429688,-32.94790267944336,0.9325127601623536,2,Wet_Fl
1998,8,Odisha,299.8407592773437,0.0201964545994997,1.7003788948059082,1.8571513891220093,97060.8515625,100253.90625,0.0001946393313119,4.095053009223193e-05,157.18975830078125,-29.706077575683597,0.9042413234710692,0,Normal
1998,8,Punjab,306.8116149902344,0.0171575490385293,-0.8583114743232727,1.25244140625,97056.6640625,99866.140625,1.367738423141418e-05,2.868353112717159e-05,276.8031616210937,-71.5370101928711,0.2309729307889938,0,Normal
1998,8,Rajasthan,305.3521728515625,0.0175050497055053,1.470233678817749,1.7485573291778564,96915.203125,99945.5390625,2.6198244086117484e-05,2.6186129616689868e-05,249.6988220214844,-63.52201461791992,0.6121422052383423,3,Heat_E
1998,8,Sikkim,283.58740234375,0.0109900785610079,0.2265868932008743,2.6590301990509038,65028.27734375,99226.9765625,0.0003657390770968,2.677265183592681e-05,222.8408050537109,-51.92265319824219,0.9308013916015624,2,Wet_Fl
1998,8,Tamil Nadu,299.43463134765625,0.0174208357930183,3.003408908843994,0.8245296478271484,97483.765625,100645.9765625,0.0001450260315323,3.4323173167649657e-05,171.9459228515625,-40.102725982666016,0.8185274004936218,2,Wet_Fl
1998,8,Tripura,300.51318359375,0.021188260987401,-0.2081958651542663,2.0505311489105225,99385.1484375,100391.6484375,0.0002244458446511,5.615886766463518e-05,179.4705352783203,-26.51060485839844,0.926977813243866,0,Normal
1998,8,Uttar Pradesh,302.179931640625,0.0213145576417446,-0.6531370878219604,0.8105684518814087,98322.5546875,100048.78125,9.252534800907596e-05,5.0635386287467554e-05,205.68701171875,-32.8149299621582,0.7695149779319763,0,Normal
